Date,Open,High,Low,Close,Adj Close,Volume
2010-10-22,133.986618,134.560226,133.326965,133.527725,91.316071,4294144
2010-10-25,134.244736,135.181641,133.661575,133.690247,91.427193,5094020
2010-10-26,133.164429,135.755264,132.437866,134.483749,91.969856,7664147
2010-10-27,133.384323,135.344162,132.887192,135.210327,92.466743,6762704
2010-10-28,135.602295,135.707458,134.244736,134.703629,92.120247,5733754
2010-10-29,134.703629,137.667297,134.560226,137.284897,93.885498,8827508
2010-11-01,137.323135,137.915863,136.061188,137.017212,93.702400,5935632
2010-11-02,137.523895,138.346085,137.390060,137.514343,94.042397,4839214
2010-11-03,137.896744,138.107071,136.357559,137.829834,94.258141,5420477
2010-11-04,138.451248,140.382416,138.346085,140.334610,95.971092,6927135
2010-11-05,139.521988,140.468445,139.263855,140.458893,96.056107,5225607
2010-11-08,138.957932,140.133850,138.862335,140.019119,96.180870,4664846
2010-11-09,140.248566,141.042068,139.225616,139.713196,95.970741,5962828
2010-11-10,139.665390,140.334610,139.225616,140.105164,96.239983,5409912
2010-11-11,138.336517,139.101334,137.045883,139.034424,95.504456,4970801
2010-11-12,138.231354,139.359467,137.237091,137.418732,94.394646,4949149
2010-11-15,137.562134,138.384323,136.969406,137.323135,94.328964,4003774
2010-11-16,136.644363,137.074570,134.971313,135.984711,93.409561,6633837
2010-11-17,136.223709,136.223709,135.172089,135.707458,93.219131,5006051
2010-11-18,136.749527,138.613770,136.472275,138.011475,94.801796,4431065
2010-11-19,138.030594,138.957932,137.657745,138.671127,95.254883,5246631
2010-11-22,137.667297,139.034424,137.246658,138.996170,95.478218,3902312
2010-11-23,137.896744,138.173996,136.070740,136.883362,94.026878,4780534
2010-11-24,137.619507,140.000000,137.495224,139.397705,95.754028,5098309
2010-11-26,138.910141,138.910141,137.256210,137.571701,94.499725,2177040
2010-11-29,137.217972,137.351822,135.277252,136.606125,93.836449,5272154
2010-11-30,135.984711,136.481842,135.066925,135.238998,92.897339,8027841
2010-12-01,137.294449,138.747604,137.198853,138.059280,94.834618,7136649
2010-12-02,137.982788,139.435944,137.954117,138.795410,95.340271,5621204
2010-12-03,137.906311,139.273422,137.906311,138.986618,95.471611,3881288
2010-12-06,138.183563,139.455063,138.164429,138.613770,95.215500,3474603
2010-12-07,139.598465,139.866150,137.543015,137.686417,94.578506,5050716
2010-12-08,138.001907,139.244736,137.514343,138.604202,95.208931,5189624
2010-12-09,139.521988,139.521988,137.208420,137.954117,94.762405,4607944
2010-12-10,138.508606,138.575531,137.409180,138.451248,95.103905,3664975
2010-12-13,138.757172,139.005737,137.868073,137.934998,94.749260,4959086
2010-12-14,137.915863,139.588913,137.915863,139.407272,95.760612,5021637
2010-12-15,138.747604,139.311661,137.963669,138.355637,95.038185,4651980
2010-12-16,138.470367,138.929260,137.810699,138.193115,94.926590,4370816
2010-12-17,138.326965,139.101334,138.049713,138.623322,95.222084,10488242
2010-12-20,138.996170,139.139572,138.040146,138.154877,94.900307,4178770
2010-12-21,138.613770,139.569794,137.982788,139.330780,95.708031,3950847
2010-12-22,139.254303,139.961761,139.177826,139.531555,95.846001,3544685
2010-12-23,139.474182,139.894836,138.938812,139.474182,95.806549,2536027
2010-12-27,138.738052,139.292542,138.623322,138.948380,95.445366,2421176
2010-12-28,138.919693,139.722748,138.680695,139.302109,95.688347,2823782
2010-12-29,139.579346,141.013382,139.302109,140.076477,96.220261,3829511
2010-12-30,139.923523,140.640533,139.818359,140.219879,96.318787,3178899
2010-12-31,140.277252,140.602295,139.541107,140.305923,96.377876,3106411
2011-01-03,140.736145,141.682602,140.669220,140.994263,96.850739,4815575
2011-01-04,141.070740,141.701721,140.191208,141.147232,96.955788,5292865
2011-01-05,140.860428,140.994263,140.277252,140.583176,96.568329,4871640
2011-01-06,140.659653,142.246658,140.363297,142.122375,97.625626,5260543
2011-01-07,142.246658,142.313583,140.478012,141.424469,97.146202,4325942
2011-01-10,141.089859,141.548752,140.755264,141.147232,96.955788,3800536
2011-01-11,141.682602,141.826004,140.296371,140.803055,96.719360,4355126
2011-01-12,141.481842,142.724670,141.175903,142.543015,97.914543,4279709
2011-01-13,142.676865,142.724670,141.730408,142.275330,97.730690,3604307
2011-01-14,142.342255,143.403442,141.940720,143.403442,98.505600,4753233
2011-01-18,143.231354,144.799240,142.810699,144.024857,98.932465,9599037
2011-01-19,146.520081,149.263855,146.108994,148.843216,102.242226,12699486
2011-01-20,147.734222,149.101334,147.657745,148.948380,102.314522,7782135
2011-01-21,149.521988,149.885284,148.145309,148.661575,102.117477,7331414
2011-01-24,148.585083,152.762909,148.499039,152.609940,104.829666,7620215
2011-01-25,152.208420,157.122375,152.007645,154.340347,106.018318,8640797
2011-01-26,154.560226,154.780121,153.365204,153.957932,105.755615,5599343
2011-01-27,154.330780,155.047806,153.785858,153.986618,105.775345,5102702
2011-01-28,153.967499,154.799240,151.692154,152.208420,104.553848,7034978
2011-01-31,152.179733,154.875717,151.701721,154.875717,106.386047,7528271
2011-02-01,154.980881,156.730408,154.875717,156.367111,107.410507,6099540
2011-02-02,156.214142,156.405350,155.458893,156.118546,107.239799,4083584
2011-02-03,155.984711,156.978973,155.650101,156.338425,107.390785,4898836
2011-02-04,156.290634,156.921600,156.042068,156.787766,107.699471,3927939
2011-02-07,156.864243,157.734222,156.806885,157.571701,108.237976,5154793
2011-02-08,157.571701,158.938812,157.093689,158.747604,109.477448,5870780
2011-02-09,158.336517,158.671127,156.883362,157.409180,108.554428,4846746
2011-02-10,156.692154,157.743790,156.003830,156.873810,108.185196,6001739
2011-02-11,156.768646,157.753342,156.128113,156.644363,108.026993,5423719
2011-02-14,156.959854,157.151047,155.688339,156.042068,107.611626,4319771
2011-02-15,155.726578,156.376678,155.372849,155.678772,107.361076,3942060
2011-02-16,156.147232,156.405350,155.592728,156.214142,107.730270,3363936
2011-02-17,156.118546,157.428299,155.688339,157.017212,108.284149,3379103
2011-02-18,157.227539,157.590820,156.883362,157.590820,108.679710,4440270
2011-02-22,156.376678,157.036331,154.665390,154.827911,106.774300,5448928
2011-02-23,154.694077,155.525818,153.097519,153.135757,105.607323,6274013
2011-02-24,152.609940,154.177826,152.036331,153.699814,105.996323,5970045
2011-02-25,153.977051,155.200760,153.785858,155.143402,106.991890,4726246
2011-02-28,155.219879,155.822174,154.149139,154.761002,106.728157,4992558
2011-03-01,155.975143,155.975143,152.848953,152.934998,105.468880,4584409
2011-03-02,152.418732,154.024857,152.399612,153.116638,105.594131,3569998
2011-03-03,154.321228,156.787766,154.177826,156.290634,107.783051,4244459
2011-03-04,156.214142,157.084137,153.585083,154.713196,106.695160,5136592
2011-03-07,154.493301,155.812622,151.864243,152.896744,105.442520,5556352
2011-03-08,152.676865,156.242828,152.208420,155.143402,106.991890,5632501
2011-03-09,156.281067,160.344162,156.099426,158.565964,109.352196,9504584
2011-03-10,157.399612,157.428299,154.282990,154.894836,106.820473,7365304
2011-03-11,155.258133,156.061188,153.766724,155.286804,107.090767,4467466
2011-03-14,154.072662,154.856598,153.049713,154.292542,106.405106,4498323
2011-03-15,150.430206,152.619507,149.980881,152.026764,104.842537,6773687
2011-03-16,149.636703,150.076477,145.038239,146.271515,100.873543,12756284
2011-03-17,147.227539,147.705551,145.984711,147.399612,101.651497,7715714
2011-03-18,149.617584,150.047806,147.533463,149.034424,102.778938,11976700
2011-03-21,150.707458,152.609940,150.162521,150.745697,103.959106,6050064
2011-03-22,151.587006,151.634796,150.592728,151.051620,104.170021,4509724
2011-03-23,151.051620,153.040146,150.602295,152.514343,105.178795,5002495
2011-03-24,153.183563,153.642441,151.854691,153.001907,105.515045,5382507
2011-03-25,153.900574,155.583176,153.690247,155.047806,106.925934,5594113
2011-03-28,154.435944,155.430206,154.034424,154.273422,106.391891,4155549
2011-03-29,154.244736,155.917786,154.063095,155.717010,107.387428,3615708
2011-03-30,156.357559,156.778198,155.850861,156.405350,107.862190,3550229
2011-03-31,156.214142,156.845123,155.898666,155.898666,107.512756,4038397
2011-04-01,156.500961,157.189301,155.869980,157.045883,108.303848,4583467
2011-04-04,157.189301,157.485657,156.386230,157.026764,108.290741,3373455
2011-04-05,156.606125,157.456985,156.424469,156.778198,108.119270,3778152
2011-04-06,157.112808,157.504776,156.606125,156.826004,108.152260,3948441
2011-04-07,156.883362,157.313583,156.099426,157.151047,108.376381,3835368
2011-04-08,157.122375,157.151047,155.984711,156.835571,108.158875,3477009
2011-04-11,156.252396,156.787766,155.936905,156.739960,108.092896,4329394
2011-04-12,156.175903,156.567871,155.162521,156.070740,107.631378,4038188
2011-04-13,156.759079,157.676865,156.462708,156.739960,108.092896,4374267
2011-04-14,156.634796,158.087952,155.984711,157.715103,108.765358,4915259
2011-04-15,157.743790,159.024857,157.619507,158.900574,109.582947,5530620
2011-04-18,157.399612,158.852768,155.697891,158.642441,109.404915,6444092
2011-04-19,158.422562,159.063095,157.208420,158.126190,109.048897,6848267
2011-04-20,155.927338,158.594650,155.057358,157.504776,108.620369,11392823
2011-04-21,158.346085,161.042068,157.609940,160.879547,110.947701,6441686
2011-04-25,160.277252,161.347992,159.875717,160.296371,110.545540,3748655
2011-04-26,160.602295,161.759079,160.038239,161.080307,111.086166,7635800
2011-04-27,161.195023,163.087952,161.051620,162.877625,112.325645,5543486
2011-04-28,162.514343,163.843216,162.237091,163.269592,112.595924,5321734
2011-04-29,163.575531,165.391968,162.982788,163.078400,112.464096,5844734
2011-05-02,164.541107,165.908218,163.948380,164.579346,113.499184,5644425
2011-05-03,164.435944,165.850861,163.699814,165.267685,113.973923,5238054
2011-05-04,164.780121,165.028687,162.131927,163.116638,112.490471,7207254
2011-05-05,162.973236,163.355637,160.133850,161.051620,111.066368,7669272
2011-05-06,161.596558,162.667297,160.841293,161.462708,111.847824,5062012
2011-05-09,160.984711,162.380493,160.908218,161.663483,111.986900,3760161
2011-05-10,161.806885,163.384323,161.778198,162.887192,112.834602,5161801
2011-05-11,162.810699,163.021027,160.439774,162.045883,112.251778,4877707
2011-05-12,162.189301,165.172089,161.233276,164.665390,114.066376,5374871
2011-05-13,164.149139,164.579346,161.988525,162.447418,112.529915,5405100
2011-05-16,162.342255,163.135757,160.908218,161.434036,111.827988,4876661
2011-05-17,160.468445,163.871887,159.206497,163.001907,112.914047,9176767
2011-05-18,162.619507,163.661575,162.007645,162.944550,112.874329,4345398
2011-05-19,163.346085,163.862335,161.873810,163.087952,112.973671,3701062
2011-05-20,162.906311,163.623322,161.931168,162.676865,112.688919,5093915
2011-05-23,161.166351,161.271515,159.722748,160.860428,111.430595,5380624
2011-05-24,161.089859,161.252396,160.143402,160.602295,111.251801,4857206
2011-05-25,160.258133,160.994263,160.143402,160.372849,111.092834,4060677
2011-05-26,160.095596,160.133850,158.604202,159.827911,110.715363,6036780
2011-05-27,160.525818,161.061188,159.655838,160.133850,110.927284,3428370
2011-05-31,161.032501,162.418732,160.439774,161.500961,111.874374,9543076
2011-06-01,161.472275,162.122375,159.177826,159.235184,110.304794,5370792
2011-06-02,159.120453,159.751434,158.422562,158.785858,109.993507,4031389
2011-06-03,157.074570,158.594650,156.912048,157.791580,109.304771,5471103
2011-06-06,157.514343,158.298279,157.045883,157.504776,109.106148,3786206
2011-06-07,157.848953,157.973236,156.414917,156.491394,108.404121,4379602
2011-06-08,156.089859,157.600388,156.080307,157.112808,108.834595,4027937
2011-06-09,157.753342,158.661575,157.514343,157.590820,109.165710,4497591
2011-06-10,157.332703,157.590820,155.707458,156.003830,108.066368,4898732
2011-06-13,157.208420,157.227539,155.573608,155.994263,108.059746,5333763
2011-06-14,156.663483,157.332703,156.453156,156.902481,108.688866,7374300
2011-06-15,155.592728,156.223709,154.416824,155.191208,107.503487,5465978
2011-06-16,154.933075,156.434036,154.665390,155.516251,107.728615,5084711
2011-06-17,157.017212,157.839386,156.386230,157.208420,108.900833,7478586
2011-06-20,156.500961,158.326965,156.395798,157.762909,109.284897,4138081
2011-06-21,157.934998,159.416824,156.787766,158.910141,110.079613,5635116
2011-06-22,158.307846,159.474182,157.839386,158.393875,109.721962,4142683
2011-06-23,156.845123,159.397705,156.596558,158.814529,110.013390,5513989
2011-06-24,158.556412,158.642441,157.332703,157.810699,109.318001,4605120
2011-06-27,158.451248,160.841293,157.944550,160.248566,111.006752,4651248
2011-06-28,160.927338,163.193115,160.621414,162.533463,112.589546,5073100
2011-06-29,163.107071,163.346085,162.351822,163.040146,112.940559,3992687
2011-06-30,163.585083,164.866150,163.240921,164.005737,113.609428,5340039
2011-07-01,164.063095,166.969406,163.948380,166.864243,115.589523,5420058
2011-07-05,165.889099,167.715103,165.889099,167.715103,116.178932,4797479
2011-07-06,167.485657,169.952194,167.390060,169.894836,117.688911,6156651
2011-07-07,169.005737,169.474182,168.374756,168.718933,116.874321,6177258
2011-07-08,167.772461,168.728485,167.313583,168.728485,116.880943,4602295
2011-07-11,167.208420,168.403442,166.931168,167.294449,115.887535,4985759
2011-07-12,167.237091,167.657745,166.242828,166.395798,115.265045,5268493
2011-07-13,167.208420,168.565964,166.347992,166.653915,115.443855,4262241
2011-07-14,166.730408,168.355637,166.195023,166.567871,115.384270,4825303
2011-07-15,167.380493,168.202682,166.414917,167.820267,116.251793,5593067
2011-07-18,167.045883,168.699814,165.946457,167.571701,116.079605,9288166
2011-07-19,170.879547,177.065002,170.793503,177.065002,122.655792,13854898
2011-07-20,175.755264,176.309753,174.952194,175.573608,121.622658,6172551
2011-07-21,175.516251,177.342255,174.856598,176.768646,122.450470,5186486
2011-07-22,176.520081,177.466537,176.156784,177.036331,122.635872,4723841
2011-07-25,175.803055,176.826004,175.219879,175.621414,121.655823,5216402
2011-07-26,174.894836,175.956024,174.617584,174.885284,121.145844,4556585
2011-07-27,174.005737,174.866150,172.973236,173.374756,120.099503,6073913
2011-07-28,173.097519,175.210327,172.925430,173.804977,120.397484,4684825
2011-07-29,172.332703,175.363297,171.826004,173.852768,120.430611,6972218
2011-08-01,174.569794,175.611862,170.650101,172.801147,119.702187,6111464
2011-08-02,172.036331,174.273422,170.038239,170.219879,117.914040,6035838
2011-08-03,169.856598,171.347992,167.695984,170.965576,118.430618,7031212
2011-08-04,168.738052,170.095596,163.652008,163.938812,113.563118,11529326
2011-08-05,164.531555,166.558319,159.196945,165.372849,114.556412,12417903
2011-08-08,161.405350,165.019119,158.699814,158.910141,110.558952,16531925
2011-08-09,160.095596,163.527725,154.875717,163.107071,113.478928,13093410
2011-08-10,160.783936,161.787766,154.732315,155.391968,108.111275,14637306
2011-08-11,156.883362,161.347992,155.774384,159.397705,110.898209,9597678
2011-08-12,161.089859,161.931168,158.537292,160.803055,111.875938,5425602
2011-08-15,163.785858,166.347992,162.896744,165.382416,115.061958,7997088
2011-08-16,164.617584,164.617584,161.567871,163.709366,113.897957,5842328
2011-08-17,164.024857,165.382416,162.418732,163.938812,114.057587,5365666
2011-08-18,159.005737,159.139572,153.116638,156.625244,108.969330,15776400
2011-08-19,155.038239,156.730408,150.219879,150.611862,104.785561,14715756
2011-08-22,154.254303,154.569794,150.688339,151.988525,105.743378,7582559
2011-08-23,153.585083,157.351822,152.514343,157.093689,109.295219,7241772
2011-08-24,156.912048,159.493301,156.166351,159.426392,110.918152,6722642
2011-08-25,160.152969,161.118546,157.600388,158.298279,110.133270,7062174
2011-08-26,157.600388,161.883362,156.099426,161.701721,112.501167,6734357
2011-08-29,163.078400,165.124283,162.868073,165.028687,114.815865,5536896
2011-08-30,164.493301,165.879547,163.365204,164.923523,114.742699,4683674
2011-08-31,165.669220,166.080307,163.202682,164.349899,114.343575,6353613
2011-09-01,165.114716,166.042068,162.638626,162.839386,113.292686,5715239
2011-09-02,160.315491,161.500961,158.699814,159.636703,111.064453,5208139
2011-09-06,155.889099,158.269592,155.066925,157.848953,109.820686,6026215
2011-09-07,159.923523,160.516251,158.852768,159.952194,111.283958,7109244
2011-09-08,159.655838,162.122375,157.839386,157.982788,109.913795,6304451
2011-09-09,157.332703,157.925430,153.738052,154.273422,107.333038,7054119
2011-09-12,153.001907,155.296371,151.778198,155.277252,108.031433,5488571
2011-09-13,156.443588,156.711288,154.435944,156.242828,108.703224,4941095
2011-09-14,156.797318,162.198853,154.866150,159.885284,111.237411,7301812
2011-09-15,161.223709,162.676865,159.875717,162.609940,113.133026,5715762
2011-09-16,163.795410,165.382416,162.275330,165.382416,115.061958,11556313
2011-09-19,162.045883,166.223709,161.978973,165.516251,115.155090,4974358
2011-09-20,165.936905,169.627151,165.105164,167.036331,116.212631,6495242
2011-09-21,167.304016,169.856598,165.028687,165.411087,115.081932,7367083
2011-09-22,160.927338,162.495224,159.177826,161.204590,112.155312,8572598
2011-09-23,159.646271,162.084137,158.470367,161.892929,112.634155,5843584
2011-09-26,163.441681,167.017212,162.390060,166.835571,116.073006,7056002
2011-09-27,169.043976,171.720840,168.671127,169.894836,118.201385,7990185
2011-09-28,170.143402,172.801147,169.292542,169.741867,118.094971,8087881
2011-09-29,171.787766,172.954117,167.810699,171.290634,119.172516,7263738
2011-09-30,168.269592,170.430206,167.065002,167.179733,116.312370,8166540
2011-10-03,166.692154,170.095596,165.430206,165.669220,115.261513,9458560
2011-10-04,163.996170,167.370941,161.453156,167.055450,116.225922,9623200
2011-10-05,166.892929,169.502869,165.086044,169.072662,117.629364,6120878
2011-10-06,169.034424,173.986618,167.934998,173.699814,120.848671,7511221
2011-10-07,174.302109,175.640533,173.652008,174.369019,121.314232,7157360
2011-10-10,174.952194,178.422562,174.856598,178.412994,124.127792,6050901
2011-10-11,176.472275,177.820267,176.013382,176.864243,123.050247,5575703
2011-10-12,177.896744,179.732315,177.485657,177.934998,123.795151,5583757
2011-10-13,176.835571,179.254303,176.386230,178.604202,124.260750,4601563
2011-10-14,179.913956,182.151047,179.474182,182.151047,126.728416,5615137
2011-10-17,181.367111,181.797318,177.724670,178.384323,124.107758,9194654
2011-10-18,170.172089,171.491394,168.499039,171.032501,118.992897,16452952
2011-10-19,171.778198,171.902481,169.225616,169.588913,117.988564,7016882
2011-10-20,170.296371,171.357559,168.422562,169.455063,117.895432,7859435
2011-10-21,171.233276,173.680695,170.889099,173.642441,120.808716,8424693
2011-10-24,173.527725,175.325043,172.676865,174.235184,121.221077,6161568
2011-10-25,173.671127,174.923523,172.093689,172.428299,119.963997,5620263
2011-10-26,173.747604,174.263855,171.156784,173.967499,121.034882,5635534
2011-10-27,176.854691,178.776291,175.124283,177.705551,123.635521,7382459
2011-10-28,177.409180,179.799240,177.131927,179.206497,124.679817,5240251
2011-10-31,177.428299,178.690247,176.510513,176.510513,122.804153,4926660
2011-11-01,173.565964,175.200760,172.791580,173.374756,120.622459,6151735
2011-11-02,175.908218,177.103256,174.980881,175.831741,122.331879,4326884
2011-11-03,176.988525,179.521988,175.927338,179.063095,124.580055,5181361
2011-11-04,178.078400,178.910141,176.615677,178.183563,123.968124,3386530
2011-11-07,178.030594,179.474182,176.625244,179.082214,124.593384,3693217
2011-11-08,179.235184,179.617584,177.351822,179.015289,125.047478,4529808
2011-11-09,176.099426,177.093689,173.193115,174.225616,121.701714,5747561
2011-11-10,175.506699,176.644363,173.871887,175.286804,122.443024,4060154
2011-11-11,177.122375,179.569794,176.998093,179.139572,125.134247,3833904
2011-11-14,180.850861,181.491394,178.632889,179.110901,125.114235,6316376
2011-11-15,179.244736,181.615677,177.476105,180.449326,126.049202,4796224
2011-11-16,179.560226,181.548752,178.107071,178.412994,124.626755,4829173
2011-11-17,178.594650,180.525818,175.325043,177.562134,124.032417,6109163
2011-11-18,178.499039,178.747604,176.539200,177.093689,123.705185,4645181
2011-11-21,175.305923,175.869980,172.084137,173.499039,121.194206,5381775
2011-11-22,174.206497,174.933075,172.361374,173.336517,121.080666,4370816
2011-11-23,172.724670,173.508606,169.713196,170.124283,118.836830,5021741
2011-11-25,170.181641,171.663483,169.273422,169.273422,118.242477,2335509
2011-11-28,174.674957,174.885284,172.724670,174.196945,121.681671,4732313
2011-11-29,174.015289,175.248566,172.887192,172.982788,120.833595,3830034
2011-11-30,176.453156,180.066925,176.108994,179.732315,125.548347,8197293
2011-12-01,178.785858,181.634796,178.556412,181.118546,126.516632,5082305
2011-12-02,181.567871,182.915863,181.118546,181.319305,126.656853,5190461
2011-12-05,182.772461,185.095596,182.007645,182.447418,127.444901,5961572
2011-12-06,182.265778,185.019119,181.950287,184.455063,128.847305,4335565
2011-12-07,183.546844,186.328873,182.868073,185.516251,129.588577,5315458
2011-12-08,184.015289,185.277252,182.667297,183.154877,127.939064,4569974
2011-12-09,184.426392,186.300186,183.938812,186.003830,129.929138,5070903
2011-12-12,185.124283,185.372849,182.810699,183.728485,128.339767,3970721
2011-12-13,184.952194,185.755264,182.256210,182.743790,127.651939,5238786
2011-12-14,181.491394,181.912048,179.732315,180.420654,126.029175,5290354
2011-12-15,182.103256,182.791580,178.671127,179.235184,125.201042,4680327
2011-12-16,179.741867,179.741867,173.910141,175.497131,122.589920,12394472
2011-12-19,176.395798,176.567871,174.235184,174.847031,122.135803,5271735
2011-12-20,177.342255,179.091782,176.634796,179.005737,125.040771,4958145
2011-12-21,175.162521,175.430206,171.166351,173.489487,121.187561,9709495
2011-12-22,174.674957,174.761002,173.040146,174.034424,121.568153,5284392
2011-12-23,175.057358,176.720840,173.891006,176.625244,123.377945,3192706
2011-12-27,176.835571,177.676865,176.281067,176.816437,123.511490,2902859
2011-12-28,177.045883,177.246658,175.277252,175.898666,122.870468,3004112
2011-12-29,175.975143,178.040146,175.917786,177.992355,124.332916,3076914
2011-12-30,178.135757,178.279160,175.764816,175.793503,122.796928,3693321
2012-01-03,178.518158,180.411087,177.820267,178.107071,124.413025,5905716
2012-01-04,177.409180,178.135757,176.806885,177.380493,123.905479,4546648
2012-01-05,176.682602,176.892929,175.047806,176.539200,123.317848,4668403
2012-01-06,176.281067,176.367111,174.292542,174.512421,121.902054,5122367
2012-01-09,174.187378,174.254303,172.342255,173.604202,121.267693,5440455
2012-01-10,175.172089,175.640533,173.231354,173.336517,121.080666,5398406
2012-01-11,172.782028,174.770554,172.562134,174.302109,121.755157,4299897
2012-01-12,173.862335,173.910141,170.535370,172.609940,120.573105,7197526
2012-01-13,171.587006,171.711288,169.550674,171.281067,119.644844,5522043
2012-01-17,172.428299,173.996170,171.434036,172.084137,120.205826,6279556
2012-01-18,171.921600,173.613770,171.606125,173.107071,120.920372,4812228
2012-01-19,173.795410,174.340347,172.418732,172.581268,120.553085,8961291
2012-01-20,177.600388,180.659653,176.625244,180.229446,125.895622,13440786
2012-01-23,179.646271,182.141495,179.416824,181.625244,126.870567,6016278
2012-01-24,180.334610,183.843216,180.229446,183.489487,128.172836,5591602
2012-01-25,182.915863,183.785858,181.271515,183.298279,128.039246,4560246
2012-01-26,183.355637,184.311661,182.093689,182.581268,127.538399,4188916
2012-01-27,181.653915,183.336517,181.462708,182.084137,127.191109,3514978
2012-01-30,181.061188,184.254303,179.942642,184.034424,128.553452,4559514
2012-01-31,184.598465,184.608032,182.600388,184.130020,128.620224,5048833
2012-02-01,184.713196,186.242828,183.948380,184.149139,128.633591,5322885
2012-02-02,184.244736,184.827911,182.915863,183.107071,127.905685,4087036
2012-02-03,184.445511,185.592728,184.072662,185.124283,129.314789,4729698
2012-02-06,184.015289,185.238998,183.556412,184.340347,128.767151,3807231
2012-02-07,183.986618,185.602295,183.527725,184.847031,129.121094,3590918
2012-02-08,184.302109,185.066925,183.298279,184.464630,129.355743,3978775
2012-02-09,184.541107,185.908218,184.082214,184.636703,129.476456,4054714
2012-02-10,183.326965,183.967499,182.868073,183.957932,129.000397,3547091
2012-02-13,184.808792,185.172089,183.307846,184.149139,129.134491,2571905
2012-02-14,183.326965,184.130020,182.437866,183.766724,128.866302,3554413
2012-02-15,183.852768,184.933075,182.848953,183.795410,128.886444,4205861
2012-02-16,184.139572,184.751434,183.556412,184.531555,129.402710,3687673
2012-02-17,185.191208,185.334610,183.843216,184.913956,129.670837,3918839
2012-02-21,185.210327,185.697891,183.996170,184.885284,129.650726,3445106
2012-02-22,184.541107,186.175903,184.273422,185.344162,129.972488,3426487
2012-02-23,185.344162,190.468445,184.780121,188.919693,132.479874,8402204
2012-02-24,189.655838,189.827911,187.963669,189.063095,132.580414,3507447
2012-02-27,188.126190,189.971313,187.476105,188.843216,132.426208,3931286
2012-02-28,189.053543,190.210327,188.747604,189.273422,132.727905,3313100
2012-02-29,189.158707,190.411087,187.810699,188.078400,131.889893,5352487
2012-03-01,188.556412,189.741867,188.269592,188.843216,132.426208,3724074
2012-03-02,188.432129,190.143402,188.393875,190.066925,133.284348,3898860
2012-03-05,189.636703,192.342255,189.579346,191.835571,134.524643,7257148
2012-03-06,190.382416,190.860428,188.154877,188.585083,132.245163,5454576
2012-03-07,189.378586,189.837479,188.632889,189.072662,132.587112,3500857
2012-03-08,190.478012,191.195023,189.913956,191.022949,133.954742,3290507
2012-03-09,191.185471,192.256210,190.936905,191.797318,134.497772,3324397
2012-03-12,192.093689,192.705551,191.424469,192.160614,134.752563,3263206
2012-03-13,192.848953,194.933075,192.743790,194.818359,136.616302,5089836
2012-03-14,194.818359,196.128113,194.684509,195.717010,137.246460,4814006
2012-03-15,195.927338,197.112808,195.736145,196.940720,138.104584,3787671
2012-03-16,197.925430,198.393875,196.950287,196.950287,138.111298,10080302
2012-03-19,196.663483,197.447418,195.506699,196.673035,137.916870,3936307
2012-03-20,195.736145,195.984711,194.741867,195.267685,136.931335,3865075
2012-03-21,195.334610,196.720840,195.315491,195.688339,137.226349,3483075
2012-03-22,195.028687,196.931168,194.990433,196.453156,137.762680,3459959
2012-03-23,196.835571,196.902481,195.564056,196.443588,137.755981,3175865
2012-03-26,197.370941,198.776291,197.246658,198.632889,139.291229,3575437
2012-03-27,199.292542,199.483749,197.896744,198.068832,138.895676,2828907
2012-03-28,198.317398,199.512421,197.198853,198.173996,138.969421,3415922
2012-03-29,197.026764,199.330780,196.959854,199.110901,139.626450,3560270
2012-03-30,199.560226,199.923523,198.862335,199.474182,139.881149,3363099
2012-04-02,199.770554,200.468445,198.938812,200.258133,140.430939,3543743
2012-04-03,200.105164,201.424469,199.369019,200.286804,140.451065,4279709
2012-04-04,197.151047,197.877625,196.166351,196.988525,138.138138,4606584
2012-04-05,196.128113,196.634796,195.468445,196.434036,137.749252,3984214
2012-04-09,195.411087,197.103256,194.426392,195.927338,137.393967,3479937
2012-04-10,195.927338,196.692154,193.279160,193.432129,135.644180,4323013
2012-04-11,195.019119,195.334610,193.556412,193.671127,135.811813,3521045
2012-04-12,193.881454,196.520081,193.728485,196.290634,137.648743,3064362
2012-04-13,195.334610,195.650101,193.881454,193.881454,135.959290,3940282
2012-04-16,195.736145,196.912048,193.804977,193.804977,135.905655,4002624
2012-04-17,195.573608,198.508606,195.172089,198.326965,139.076675,6344513
2012-04-18,193.527725,195.095596,191.204590,191.328873,134.169250,10620561
2012-04-19,191.233276,192.409180,188.833649,190.736145,133.753662,6027993
2012-04-20,191.042068,191.319305,190.334610,190.822174,133.813980,4977077
2012-04-23,189.187378,190.344162,188.135757,189.885284,133.156937,3785265
2012-04-24,190.305923,193.575531,190.124283,191.204590,134.082123,5885110
2012-04-25,193.135757,194.732315,192.925430,194.617584,136.475494,4187556
2012-04-26,194.455063,197.141495,194.455063,196.539200,137.823029,3454624
2012-04-27,197.390060,199.015289,196.854691,197.715103,138.647614,3657757
2012-04-30,197.619507,198.814529,197.246658,197.973236,138.828644,2900767
2012-05-01,198.068832,199.741867,197.619507,198.852768,139.445450,2840831
2012-05-02,197.868073,199.110901,197.810699,198.910141,139.485611,2468874
2012-05-03,199.110901,199.732315,197.466537,198.126190,138.935944,2956624
2012-05-04,197.390060,198.001907,195.411087,195.975143,137.427475,4208686
2012-05-07,194.990433,195.764816,193.977051,194.789673,136.596130,3528576
